%dir,flowInd,flowStat,timeFirst,timeLast,duration,numHdrDesc,numHdrs,hdrDesc,srcMac,dstMac,ethType,ethVlanID,srcIP,srcIPCC,srcIPOrg,srcPort,dstIP,dstIPCC,dstIPOrg,dstPort,l4Proto,macStat,macPairs,srcMac_dstMac_numP,srcManuf_dstManuf,dstPortClassN,dstPortClass,numPktsSnt,numPktsRcvd,numBytesSnt,numBytesRcvd,minPktSz,maxPktSz,avePktSize,stdPktSize,minIAT,maxIAT,aveIAT,stdIAT,pktps,bytps,pktAsm,bytAsm,tcpFStat,ipMindIPID,ipMaxdIPID,ipMinTTL,ipMaxTTL,ipTTLChg,ipTOS,ipFlags,ipOptCnt,ipOptCpCl_Num,ip6OptCntHH_D,ip6OptHH_D,tcpISeqN,tcpPSeqCnt,tcpSeqSntBytes,tcpSeqFaultCnt,tcpPAckCnt,tcpFlwLssAckRcvdBytes,tcpAckFaultCnt,tcpInitWinSz,tcpAveWinSz,tcpMinWinSz,tcpMaxWinSz,tcpWinSzDwnCnt,tcpWinSzUpCnt,tcpWinSzChgDirCnt,tcpWinSzThRt,tcpFlags,tcpAnomaly,tcpOptPktCnt,tcpOptCnt,tcpOptions,tcpMSS,tcpWS,tcpMPTBF,tcpMPF,tcpMPAID,tcpMPdssF,tcpTmS,tcpTmER,tcpEcI,tcpUtm,tcpBtm,tcpSSASAATrip,tcpRTTAckTripMin,tcpRTTAckTripMax,tcpRTTAckTripAve,tcpRTTAckTripJitAve,tcpRTTSseqAA,tcpRTTAckJitAve,tcpStates,icmpStat,icmpTCcnt,icmpBFTypH_TypL_Code,icmpTmGtw,icmpEchoSuccRatio,icmpPFindex,connSip,connDip,connSipDip,connSipDprt,connF
A,557,0x0400000000004000,1527823451.479396,1527823451.494334,0.014938,1,3,eth:ipv4:tcp,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0x0800,,192.168.1.223,07,Private network,4221,192.168.1.165,07,Private network,49153,6,0x00,1,ec:1a:59:79:f4:89_ec:1a:59:83:28:11_5,BelkinIn_BelkinIn,49153,unknown,5,5,476,647,0,476,95.2,157.4322,0,0.010988,0.0029876,0.003500256,334.7168,31865.04,0.0,-0.1522707,0x00c4,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,518948539,2,475,2,2,647,0,11680,7902.124,5840,11680,1,1,1,0.0,0x1b,0x0001,1,6,0x0000001e,1460,2,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,0.001056,0.006469,0.0029354,0.002196376,0.000939,-1.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,10,2,7,6,0.6
B,557,0x0400000000004001,1527823451.480335,1527823451.495114,0.014779,1,3,eth:ipv4:tcp,ec:1a:59:83:28:11,ec:1a:59:79:f4:89,0x0800,,192.168.1.165,07,Private network,49153,192.168.1.223,07,Private network,4221,6,0x00,1,ec:1a:59:83:28:11_ec:1a:59:79:f4:89_5,BelkinIn_BelkinIn,49153,unknown,5,5,647,476,0,647,129.4,213.9887,0,0.007249,0.0029558,0.002202191,338.3179,43778.34,0.0,0.1522707,0x0044,1,49370,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1170031213,5,646,0,2,476,1,11680,8056.797,6912,11680,1,0,0,0.0,0x1b,0x0003,1,6,0x0000001e,1460,2,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.000939,0.00078,0.005683,0.0026824,0.001828559,0.0056178,0.002857918,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,2,10,6,5,2.5
A,558,0x0400000000004000,1527823452.352802,1527823462.549412,10.19661,1,3,eth:ipv4:tcp,e0:76:d0:3f:00:ae,14:cc:20:51:33:ea,0x0800,,192.168.1.216,07,Private network,43679,52.193.63.241,jp,Amazon Data Services Japan,443,6,0x00,1,e0:76:d0:3f:00:ae_14:cc:20:51:33:ea_9,AMPAKTec_Tp-LinkT,443,https,9,8,1042,173,0,516,115.7778,169.6503,0,9.303043,1.132957,2.677135,0.8826463,102.1908,0.05882353,0.7152264,0x0054,1,53932,64,64,0,0x00,0x0042,0,0x00_0x00000000,0_0,0x00000000_0x00000000,3017369525,5,1041,2,1,141,0,467200,344631.7,0,497408,1,1,2,0.1111111,0x1f,0x0001,1,5,0x0000011e,1460,32,0x0000,0x00,0,0x00,3286158,0,0.004,13144.632624,1527810307.720178,0.0,0.002548,9.12664,2.045343,3.521674,0.176965,-1.0,0x12,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,6,1,4,10,1.666667
B,558,0x0400000000004001,1527823452.529767,1527823462.544536,10.014769,1,3,eth:ipv4:tcp,14:cc:20:51:33:ea,e0:76:d0:3f:00:ae,0x0800,,52.193.63.241,jp,Amazon Data Services Japan,443,192.168.1.216,07,Private network,43679,6,0x00,1,14:cc:20:51:33:ea_e0:76:d0:3f:00:ae_8,Tp-LinkT_AMPAKTec,443,https,8,9,173,1042,0,142,21.625,38.8842,0,9.30257,1.251846,2.78233,0.7988203,17.27449,-0.05882353,-0.7152264,0x00c4,1,45783,37,37,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2965723373,8,172,0,5,1043,1,29200,30763.41,29200,31088,0,2,1,0.0,0x1e,0x0006,1,1,0x00000004,1460,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.176965,0.17593,0.213509,0.1814865,0.01057956,2.22683,3.521689,0x42,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,1,6,3,9,9.0
A,559,0x0400000000004000,1527823453.175163,1527823453.185476,0.010313,1,3,eth:ipv4:tcp,ec:1a:59:83:28:11,ec:1a:59:79:f4:89,0x0800,,192.168.1.165,07,Private network,3893,192.168.1.223,07,Private network,49153,6,0x00,1,ec:1a:59:83:28:11_ec:1a:59:79:f4:89_6,BelkinIn_BelkinIn,49153,unknown,6,6,319,168,0,187,53.16667,64.7675,0,0.004019,0.001718833,0.001070282,581.79,30931.83,0.0,0.3100616,0x0054,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1174528069,3,318,2,2,168,0,11680,6821.528,5840,11680,1,0,0,0.0,0x1b,0x0001,1,5,0x0000011e,1460,2,0x0000,0x00,0,0x00,4294935643,0,0.004,17179743.387994,1510643709.78717,0.0,6.8e-05,0.001796,0.000892,0.0005518529,0.001008,-1.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,10,1,20,18,1.8
B,559,0x0400000000004001,1527823453.176171,1527823453.186482,0.010311,1,3,eth:ipv4:tcp,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,0x0800,,192.168.1.223,07,Private network,49153,192.168.1.165,07,Private network,3893,6,0x00,1,ec:1a:59:79:f4:89_ec:1a:59:83:28:11_6,BelkinIn_BelkinIn,49153,unknown,6,6,168,319,0,168,28.0,54.45022,0,0.002764,0.0017185,0.0007403641,581.9028,16293.28,0.0,-0.3100616,0x0044,1,3915,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,508594931,6,167,0,3,319,1,11680,6821.528,5840,11680,1,0,0,0.0,0x1b,0x0003,1,6,0x0000001e,1460,2,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.001008,0.000968,0.003951,0.001846167,0.001070649,0.002738167,0.001204505,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,1,10,19,17,17.0
A,565,0x0400000000004000,1527823461.539885,1527823463.214516,1.674631,1,3,eth:ipv4:tcp,ec:1a:59:83:28:11,14:cc:20:51:33:ea,0x0800,,192.168.1.165,07,Private network,4509,184.73.174.14,us,Amazoncom,8443,6,0x00,1,ec:1a:59:83:28:11_14:cc:20:51:33:ea_11,BelkinIn_Tp-LinkT,8443,pcsync-https,11,10,659,3118,0,245,59.90909,77.77953,0,0.502088,0.1522392,0.1401398,6.568611,393.5195,0.04761905,-0.6510458,0x00d4,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1186354171,8,658,2,4,3119,0,11680,10210.98,5840,11680,1,2,1,0.0,0x1e,0x0004,11,35,0x0000011e,1460,2,0x0000,0x00,0,0x00,4294938153,3029828673,0.004,17179753.427994,1510643709.786522,0.0,0.001183,0.505471,0.04989528,0.1318238,0.218279,-1.0,0x42,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,10,1,3,3,0.3
B,565,0x0400000000004001,1527823461.758164,1527823463.206665,1.448501,1,3,eth:ipv4:tcp,14:cc:20:51:33:ea,ec:1a:59:83:28:11,0x0800,,184.73.174.14,us,Amazoncom,8443,192.168.1.165,07,Private network,4509,6,0x00,1,14:cc:20:51:33:ea_ec:1a:59:83:28:11_10,Tp-LinkT_BelkinIn,8443,pcsync-https,10,11,3118,659,0,1448,311.8,464.3176,0,0.72445,0.1448501,0.1961905,6.903689,2152.57,-0.04761905,0.6510458,0x00d4,1,48392,38,38,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,309214743,10,3117,0,4,621,1,3706880,180314.0,30080,3706880,1,2,1,0.0,0x1b,0x0003,10,32,0x0000011e,1460,128,0x0000,0x00,0,0x00,3029828673,4294938093,0.004,12119315.267637,1515704147.939029,0.218279,0.218049,0.254349,0.2265637,0.009678993,0.276459,0.1321786,0x02,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,1,10,2,2,2.0
A,34,0x0000000000000004,1527823281.786293,1527823281.786293,0.0,1,2,eth:llc,70:88:6b:10:0f:c6,ff:ff:ff:ff:ff:ff,0x0001,,-,-,-,0,-,-,-,0,0,0x00,1,70:88:6b:10:0f:c6_ff:ff:ff:ff:ff:ff_1,-_-,0,unknown,1,0,3,0,3,3,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0x0001,65535,0,0,0,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,65535.0,0.0,0.0,0.0,0.0,-1.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,0,0,0,0,0.0
A,35,0x0000000000000004,1527823281.813065,1527823281.820802,0.007737,1,2,eth:eapol,14:cc:20:51:33:e9,70:88:6b:10:0f:c6,0x888e,,-,-,-,0,-,-,-,0,0,0x00,1,14:cc:20:51:33:e9_70:88:6b:10:0f:c6_2,Tp-LinkT_-,0,unknown,2,2,278,220,99,179,139.0,28.28427,0,0.007737,0.0038685,0.002735442,258.4981,35931.24,0.0,0.1164659,0x0001,65535,0,0,0,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,65535.0,0.0,0.0,0.0,0.0,-1.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,0,0,0,0,0.0
B,35,0x0000000000000005,1527823281.817882,1527823281.826422,0.00854,1,2,eth:eapol,70:88:6b:10:0f:c6,14:cc:20:51:33:e9,0x888e,,-,-,-,0,-,-,-,0,0,0x00,1,70:88:6b:10:0f:c6_14:cc:20:51:33:e9_2,-_Tp-LinkT,0,unknown,2,2,220,278,99,121,110.0,7.778174,0,0.00854,0.00427,0.003019346,234.192,25761.12,0.0,-0.1164659,0x0001,65535,0,0,0,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,65535.0,0.0,0.0,0.0,0.0,0.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,0,0,0,0,0.0
A,38,0x0000000000000044,1527823282.258687,1527823283.3141,1.055413,1,2,eth:arp,70:88:6b:10:0f:c6,ff:ff:ff:ff:ff:ff,0x0806,,-,-,-,0,-,-,-,0,0,0x00,1,70:88:6b:10:0f:c6_ff:ff:ff:ff:ff:ff_2,-_-,0,unknown,2,0,56,0,28,28,28.0,0.0,0,1.055413,0.5277065,0.3731448,1.894993,53.0598,1.0,1.0,0x0001,65535,0,0,0,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,65535.0,0.0,0.0,0.0,0.0,-1.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,0,0,0,0,0.0
A,41,0x0400000000004000,1527823283.319384,1527823283.319384,0.0,1,3,eth:ipv4:udp,70:88:6b:10:0f:c6,14:cc:20:51:33:ea,0x0800,,192.168.1.152,07,Private network,30000,192.168.1.1,07,Private network,53,17,0x00,1,70:88:6b:10:0f:c6_14:cc:20:51:33:ea_1,-_Tp-LinkT,53,domain,1,1,37,401,37,37,37.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8310502,0x0000,65535,0,255,255,0,0x00,0x0840,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,65535.0,0.0,0.0,0.0,0.0,-1.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,3,16,8,16,5.333333
B,41,0x0400000000004001,1527823283.33247,1527823283.33247,0.0,1,3,eth:ipv4:udp,14:cc:20:51:33:ea,70:88:6b:10:0f:c6,0x0800,,192.168.1.1,07,Private network,53,192.168.1.152,07,Private network,30000,17,0x00,1,14:cc:20:51:33:ea_70:88:6b:10:0f:c6_1,Tp-LinkT_-,53,domain,1,1,401,37,401,401,401.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8310502,0x0000,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,0.013086,0.013086,0.013086,0.0,0.013086,0.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,16,3,7,15,0.9375
A,42,0x0400000000004000,1527823283.319473,1527823283.319473,0.0,1,3,eth:ipv4:udp,70:88:6b:10:0f:c6,14:cc:20:51:33:ea,0x0800,,192.168.1.152,07,Private network,30000,8.8.8.8,us,Google LLC,53,17,0x00,1,70:88:6b:10:0f:c6_14:cc:20:51:33:ea_1,-_Tp-LinkT,53,domain,1,1,37,85,37,37,37.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3934426,0x0000,65535,0,255,255,0,0x00,0x0840,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,65535.0,0.0,0.0,0.0,0.0,-1.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,3,2,8,14,4.666667
B,42,0x0400000000004001,1527823283.462527,1527823283.462527,0.0,1,3,eth:ipv4:udp,14:cc:20:51:33:ea,70:88:6b:10:0f:c6,0x0800,,8.8.8.8,us,Google LLC,53,192.168.1.152,07,Private network,30000,17,0x00,1,14:cc:20:51:33:ea_70:88:6b:10:0f:c6_1,Tp-LinkT_-,53,domain,1,1,85,37,85,85,85.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3934426,0x0000,65535,0,56,56,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,0.143054,0.143054,0.143054,0.0,0.143054,0.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,2,3,7,13,6.5
A,44,0x0400000000004000,1527823284.357824,1527823284.357824,0.0,1,3,eth:ipv4:udp,70:88:6b:10:0f:c6,14:cc:20:51:33:ea,0x0800,,192.168.1.152,07,Private network,30001,192.168.1.1,07,Private network,53,17,0x00,1,70:88:6b:10:0f:c6_14:cc:20:51:33:ea_1,-_Tp-LinkT,53,domain,1,1,36,368,36,36,36.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8217822,0x0000,65535,0,255,255,0,0x00,0x0840,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,65535.0,0.0,0.0,0.0,0.0,-1.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,3,16,6,12,4.0
B,44,0x0400000000004001,1527823284.366424,1527823284.366424,0.0,1,3,eth:ipv4:udp,14:cc:20:51:33:ea,70:88:6b:10:0f:c6,0x0800,,192.168.1.1,07,Private network,53,192.168.1.152,07,Private network,30001,17,0x00,1,14:cc:20:51:33:ea_70:88:6b:10:0f:c6_1,Tp-LinkT_-,53,domain,1,1,368,36,368,368,368.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8217822,0x0000,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,0.0086,0.0086,0.0086,0.0,0.0086,0.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,16,3,5,11,0.6875
A,45,0x0400000000004000,1527823284.360442,1527823284.360442,0.0,1,3,eth:ipv4:udp,70:88:6b:10:0f:c6,14:cc:20:51:33:ea,0x0800,,192.168.1.152,07,Private network,30001,8.8.8.8,us,Google LLC,53,17,0x00,1,70:88:6b:10:0f:c6_14:cc:20:51:33:ea_1,-_Tp-LinkT,53,domain,1,1,36,52,36,36,36.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1818182,0x0000,65535,0,255,255,0,0x00,0x0840,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,65535.0,0.0,0.0,0.0,0.0,-1.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,3,2,6,10,3.333333
B,45,0x0400000000004001,1527823284.497787,1527823284.497787,0.0,1,3,eth:ipv4:udp,14:cc:20:51:33:ea,70:88:6b:10:0f:c6,0x0800,,8.8.8.8,us,Google LLC,53,192.168.1.152,07,Private network,30001,17,0x00,1,14:cc:20:51:33:ea_70:88:6b:10:0f:c6_1,Tp-LinkT_-,53,domain,1,1,52,36,52,52,52.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818182,0x0000,65535,0,57,57,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0x00,0x0000,0,0,0x00000000,0,1,0x0000,0x00,0,0x00,0,0,0.0,0.0,0.0,0.0,0.137345,0.137345,0.137345,0.0,0.137345,0.0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,2,3,5,9,4.5
A,427,0x0400000000004000,1527823347.768942,1527823347.821899,0.052957,1,3,eth:ipv4:tcp,ec:1a:59:83:28:11,14:cc:20:51:33:ea,0x0800,,192.168.1.165,07,Private network,3430,192.168.1.1,07,Private network,5000,6,0x00,1,ec:1a:59:83:28:11_14:cc:20:51:33:ea_6,BelkinIn_Tp-LinkT,5000,commplex-main,6,6,183,3260,0,183,30.5,56.63755,0,0.037602,0.008826166,0.01162326,113.2995,3455.634,0.0,-0.8936974,0x00d4,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1066729881,3,182,2,3,3260,0,11680,10201.16,5840,11680,1,2,1,0.0,0x1b,0x0001,6,20,0x0000011e,1460,2,0x0000,0x00,0,0x00,4294909306,21760,0.004,17179638.039989,1510643709.781911,0.0,0.001631,0.043494,0.0148245,0.01706249,0.003744,-1.0,0x02,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,10,16,20,12,1.2
B,427,0x0400000000004001,1527823347.772686,1527823347.822223,0.049537,1,3,eth:ipv4:tcp,14:cc:20:51:33:ea,ec:1a:59:83:28:11,0x0800,,192.168.1.1,07,Private network,5000,192.168.1.165,07,Private network,3430,6,0x00,1,14:cc:20:51:33:ea_ec:1a:59:83:28:11_6,Tp-LinkT_BelkinIn,5000,commplex-main,6,6,3260,183,0,1448,543.3333,552.9014,0,0.043818,0.008256167,0.01454875,121.1216,65809.4,0.0,0.8936974,0x0054,1,8252,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1425110331,6,3259,0,2,183,1,463360,102861.4,30032,463360,1,0,0,0.0,0x1b,0x0003,6,20,0x0000011e,1460,16,0x0000,0x00,0,0x00,21764,4294909306,0.01,217.639995,1527823130.182228,0.003744,0.000251,0.003744,0.002262667,0.001145078,0.01708717,0.01710087,0x02,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,16,10,19,11,0.6875
A,428,0x0400000000004000,1527823347.771008,1527823347.835386,0.064378,1,3,eth:ipv4:tcp,ec:1a:59:83:28:11,14:cc:20:51:33:ea,0x0800,,192.168.1.165,07,Private network,3431,192.168.1.1,07,Private network,5000,6,0x00,1,ec:1a:59:83:28:11_14:cc:20:51:33:ea_6,BelkinIn_Tp-LinkT,5000,commplex-main,6,6,183,3260,0,183,30.5,56.63755,0,0.044961,0.01072967,0.01385536,93.19954,2842.586,0.0,-0.8936974,0x00d4,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1076036289,3,182,2,3,3260,0,11680,10201.16,5840,11680,1,2,1,0.0,0x1b,0x0001,6,20,0x0000011e,1460,2,0x0000,0x00,0,0x00,4294909309,21760,0.004,17179638.051989,1510643709.783398,0.0,0.00157,0.056074,0.02446183,0.02055133,0.001842,-1.0,0x02,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,10,16,18,10,1.0
B,428,0x0400000000004001,1527823347.77285,1527823347.83565,0.0628,1,3,eth:ipv4:tcp,14:cc:20:51:33:ea,ec:1a:59:83:28:11,0x0800,,192.168.1.1,07,Private network,5000,192.168.1.165,07,Private network,3431,6,0x00,1,14:cc:20:51:33:ea_ec:1a:59:83:28:11_6,Tp-LinkT_BelkinIn,5000,commplex-main,6,6,3260,183,0,1448,543.3333,552.9014,0,0.056338,0.01046667,0.01876163,95.5414,51910.83,0.0,0.8936974,0x0054,1,10697,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1093565640,6,3259,0,2,183,1,463360,102861.4,30032,463360,1,0,0,0.0,0x1b,0x0003,6,20,0x0000011e,1460,16,0x0000,0x00,0,0x00,21766,4294909309,0.01,217.659995,1527823130.175655,0.001842,0.000251,0.002474,0.001536333,0.0007786899,0.02599817,0.02056608,0x02,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,16,10,17,9,0.5625
A,567,0x0400000000004000,1527823463.276713,1527823467.828139,4.551426,1,3,eth:ipv4:tcp,ec:1a:59:83:28:11,14:cc:20:51:33:ea,0x0800,,192.168.1.165,07,Private network,4510,184.73.174.14,us,Amazoncom,8443,6,0x00,1,ec:1a:59:83:28:11_14:cc:20:51:33:ea_19,BelkinIn_Tp-LinkT,8443,pcsync-https,19,19,9650,2366,0,1448,507.8947,613.6956,0,2.414481,0.2395487,0.5136433,4.174516,2120.215,0.0,0.6061918,0x00d4,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1194164379,16,9649,2,4,2367,0,11680,8735.886,5840,11680,1,1,1,0.0,0x1e,0x0004,19,59,0x0000011e,1460,2,0x0000,0x00,0,0x00,4294939303,3029829290,0.004,17179758.027995,1510643709.800145,0.0,8e-05,2.157757,0.1468368,0.4724283,0.220846,-1.0,0x42,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,10,1,2,2,0.2
B,567,0x0400000000004001,1527823463.497559,1527823465.670382,2.172823,1,3,eth:ipv4:tcp,14:cc:20:51:33:ea,ec:1a:59:83:28:11,0x0800,,184.73.174.14,us,Amazoncom,8443,192.168.1.165,07,Private network,4510,6,0x00,1,14:cc:20:51:33:ea_ec:1a:59:83:28:11_19,Tp-LinkT_BelkinIn,8443,pcsync-https,19,19,2366,9650,0,1448,124.5263,290.3977,0,0.723289,0.1143591,0.1610791,8.744385,1088.906,0.0,-0.6061918,0x00d4,1,17934,38,38,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1906819788,19,2365,0,13,9649,1,3706880,57259.53,30080,3706880,1,9,1,0.0,0x1b,0x0003,19,59,0x0000011e,1460,128,0x0000,0x00,0,0x00,3029829290,4294938703,0.004,12119317.735637,1515704147.934746,0.220846,0.041115,0.256724,0.2111893,0.04204361,0.3580261,0.4742954,0x02,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,1,10,1,1,1.0
A,452,0x0400000000004000,1527823349.985631,1527823349.999047,0.013416,1,3,eth:ipv4:tcp,ec:1a:59:83:28:11,14:cc:20:51:33:ea,0x0800,,192.168.1.165,07,Private network,3436,192.168.1.1,07,Private network,5000,6,0x00,1,ec:1a:59:83:28:11_14:cc:20:51:33:ea_6,BelkinIn_Tp-LinkT,5000,commplex-main,6,6,183,3260,0,183,30.5,56.63755,0,0.004194,0.002236,0.001155922,447.2272,13640.43,0.0,-0.8936974,0x00d4,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1076587385,3,182,2,3,3260,0,11680,10201.16,5840,11680,1,2,1,0.0,0x1b,0x0001,6,20,0x0000011e,1460,2,0x0000,0x00,0,0x00,4294909850,21981,0.004,17179640.215989,1510643709.783058,0.0,0.001494,0.007202,0.003439667,0.002265829,0.000328,-1.0,0x02,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0.0,0,10,16,16,8,0.8
